id;search_type;search_query;search_parameters;agency_id;provider_id;frequency;last_run_at;next_run_at;is_active;priority;results_count;total_runs;successful_runs;failed_runs;last_error;tags;notes;created_at;updated_at;created_by
98a18aa8-e374-4b21-9e61-de646456f10a;agency;"""City of Charlotte North Carolina"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Charlotte, NC""}";19a76af9-9bb5-4057-bee7-e0c58cb77483;;daily;;2025-11-20 04:38:55.756872+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for City of Charlotte North Carolina;2025-11-20 04:38:55.756872+00;2025-11-20 04:38:55.968989+00;2babc540-acbb-4012-a198-971125628657
b791e463-9a9a-48ae-8af6-16687acb20bd;agency;"""WeGo Public Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Madison, TN""}";2585449e-546a-4b9f-bc0c-e2b82c2ee77c;;daily;;2025-11-20 04:38:56.181619+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for WeGo Public Transit;2025-11-20 04:38:56.181619+00;2025-11-20 04:38:56.393931+00;2babc540-acbb-4012-a198-971125628657
4bd2ab38-1f9b-4286-83f3-e7fa7839f482;agency;"""NFTA - Metro Bus & Rail"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Buffalo, NY""}";f45e9b7c-6e5f-4651-afb3-f6ab0489b985;;daily;;2025-11-20 04:38:56.608836+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for NFTA - Metro Bus & Rail;2025-11-20 04:38:56.608836+00;2025-11-20 04:38:56.825645+00;2babc540-acbb-4012-a198-971125628657
1baf35be-7721-4a4a-803c-4f4d86db798e;agency;"""Suburban Mobility Authority for Regional Transportation"" transit news OR announcement OR contract";"{""date_range"":""past_week"",""location"":""Detroit, MI""}";c7b88dc0-b0fe-49e7-8878-78228d77b8aa;;daily;;2025-11-20 01:34:44.544093+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Suburban Mobility Authority for Regional Transportation;2025-11-20 01:34:44.544093+00;2025-11-20 04:38:57.231701+00;2babc540-acbb-4012-a198-971125628657
5f3144fd-0bee-48fc-8d5b-bca73ffa3a0f;agency;"""Suffolk County Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Yaphank, NY""}";773738c6-bea2-46e4-b9b0-b180a36c717c;;daily;;2025-11-20 04:38:57.433919+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Suffolk County Transit;2025-11-20 04:38:57.433919+00;2025-11-20 04:38:57.644639+00;2babc540-acbb-4012-a198-971125628657
62c4b1eb-146a-4b0d-9142-9da0594f0665;agency;"""Fairfax Connector Bus System"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Fairfax, VA""}";e345c55d-c473-4ab0-805e-d97b2d0854e6;;daily;;2025-11-20 04:38:57.870869+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Fairfax Connector Bus System;2025-11-20 04:38:57.870869+00;2025-11-20 04:38:58.094215+00;2babc540-acbb-4012-a198-971125628657
8a2eb603-6db9-45b3-a6ec-5c97e1354a45;rfp;"(RFP OR ""request for proposals"") (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (""maintenance services"" OR ""vehicle maintenance"") NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""document_types"":[""rfp"",""rfq"",""bid""]}";;;daily;;2025-11-20 04:39:16.936018+00;true;critical;0;0;0;0;;"[""rfp"",""maintenance""]";High-priority RFP tracking;2025-11-20 04:39:16.936018+00;2025-11-20 04:39:16.936018+00;2babc540-acbb-4012-a198-971125628657
8d0db175-829d-4fea-8b05-719ff5f9ecba;agency;"""Sun Tran"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Tucson, AZ""}";9ca6ccfb-28d0-4509-8939-0f481e161249;;daily;;2025-11-20 04:38:58.309086+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Sun Tran;2025-11-20 04:38:58.309086+00;2025-11-20 04:38:58.520813+00;2babc540-acbb-4012-a198-971125628657
ebc6abfb-b851-4606-a4c6-e37032f494fd;rfp;"(RFP OR ""request for proposals"") paratransit NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""document_types"":[""rfp"",""rfq"",""bid""]}";;;daily;;2025-11-20 04:39:17.146728+00;true;critical;0;0;0;0;;"[""rfp"",""paratransit""]";High-priority RFP tracking;2025-11-20 04:39:17.146728+00;2025-11-20 04:39:17.146728+00;2babc540-acbb-4012-a198-971125628657
a5bef03e-b4bb-42d5-b938-d67e1d699981;agency;"""Jacksonville Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Jacksonville, FL""}";2d1446a3-4955-4ad7-bf85-83dd6e485a7b;;daily;;2025-11-20 04:38:58.740876+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Jacksonville Transportation Authority;2025-11-20 04:38:58.740876+00;2025-11-20 04:38:58.945104+00;2babc540-acbb-4012-a198-971125628657
1ca10aa4-0d95-4a0c-907e-dfbc563f1fe1;rfp;"(RFP OR ""request for proposals"") NEMT NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""document_types"":[""rfp"",""rfq"",""bid""]}";;;daily;;2025-11-20 04:39:17.358833+00;true;critical;0;0;0;0;;"[""rfp"",""nemt""]";High-priority RFP tracking;2025-11-20 04:39:17.358833+00;2025-11-20 04:39:17.358833+00;2babc540-acbb-4012-a198-971125628657
0322cf8e-d09e-4f96-876d-a231331a95b5;agency;"""Transit Authority of River City"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Louisville, KY""}";90b2ee5f-9736-43e3-b49e-e3dc472c2d78;;daily;;2025-11-20 04:38:59.161535+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Transit Authority of River City;2025-11-20 04:38:59.161535+00;2025-11-20 04:38:59.377869+00;2babc540-acbb-4012-a198-971125628657
e54e9c3c-45a3-41f3-a178-2f96c7c76755;agency;"""GoRaleigh"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Raleigh, NC""}";3710a240-8674-4fee-b91f-152e4bc47f43;;daily;;2025-11-20 04:38:59.590466+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for GoRaleigh;2025-11-20 04:38:59.590466+00;2025-11-20 04:38:59.791605+00;2babc540-acbb-4012-a198-971125628657
c3254a1c-fd28-4a0c-9397-dc2faef04e65;agency;"""Detroit Department of Transportation"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Detroit, MI""}";d22184a5-014e-40ac-9d5c-0ebb38b7544f;;daily;;2025-11-20 04:39:00.003299+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Detroit Department of Transportation;2025-11-20 04:39:00.003299+00;2025-11-20 04:39:00.224479+00;2babc540-acbb-4012-a198-971125628657
2b5f9e24-bdb7-48c0-aef6-0704d7875b76;agency;"""MTA Flint"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Flint, MI""}";5173ca45-7165-4d0d-84f2-a219b349732f;;daily;;2025-11-20 04:39:00.436944+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for MTA Flint;2025-11-20 04:39:00.436944+00;2025-11-20 04:39:00.634806+00;2babc540-acbb-4012-a198-971125628657
ae9eba60-1eaf-4e91-9eab-4edaa7013b98;agency;"""Greater Richmond Transit Company"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Richmond, VA""}";e9e4dc02-2f18-4576-958b-e71f31495323;;daily;;2025-11-20 04:39:00.863555+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Greater Richmond Transit Company;2025-11-20 04:39:00.863555+00;2025-11-20 04:39:01.084376+00;2babc540-acbb-4012-a198-971125628657
b7ca6f65-39a3-4f99-ab44-ae960d72fde6;agency;"""Atlanta-Region Transit Link Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Atlanta, GA""}";8f3e2d53-5952-4a9d-b419-0ebef2390da7;;daily;;2025-11-20 04:39:01.330397+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Atlanta-Region Transit Link Authority;2025-11-20 04:39:01.330397+00;2025-11-20 04:39:01.538521+00;2babc540-acbb-4012-a198-971125628657
dbb74e36-002e-40d9-bbee-648a8253887f;agency;"""Intercity Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Olympia, WA""}";25df5555-4594-4362-af73-353e3e6af74e;;daily;;2025-11-20 04:39:01.747257+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Intercity Transit;2025-11-20 04:39:01.747257+00;2025-11-20 04:39:01.955734+00;2babc540-acbb-4012-a198-971125628657
4cf80828-cbea-41b8-a4c9-aa60fcc20885;agency;"""Ann Arbor Area Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Ann Arbor, MI""}";9ba91b91-6226-4dbf-979a-40c7560557a7;;daily;;2025-11-20 04:39:02.605104+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Ann Arbor Area Transportation Authority;2025-11-20 04:39:02.605104+00;2025-11-20 04:39:02.836737+00;2babc540-acbb-4012-a198-971125628657
eacf44ca-cad5-4e7b-ab5b-c61061a9a94a;agency;"""Riverside Transit Agency"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Riverside, CA""}";cb6faa82-12c7-493d-80f5-de1187f85dbe;;daily;;2025-11-20 04:39:03.04716+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Riverside Transit Agency;2025-11-20 04:39:03.04716+00;2025-11-20 04:39:03.258369+00;2babc540-acbb-4012-a198-971125628657
777ca70e-3a08-4b94-9f4f-58da7123a95a;relationship;"(bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (partnership OR collaboration OR joint venture OR MOU) announcement NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week""}";;;weekly;;2025-11-20 04:39:17.574251+00;true;medium;0;0;0;0;;"[""partnerships"",""relationships""]";Track new partnerships and collaborations;2025-11-20 04:39:17.574251+00;2025-11-20 04:39:17.574251+00;2babc540-acbb-4012-a198-971125628657
c79a5ff5-b0c4-468e-819f-8a552c952948;agency;"""Blue Water Area Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Port Huron, MI""}";b2675292-1850-4b6b-85a8-dca69e72e509;;daily;;2025-11-20 04:39:03.476304+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Blue Water Area Transit;2025-11-20 04:39:03.476304+00;2025-11-20 04:39:03.701593+00;2babc540-acbb-4012-a198-971125628657
2fc4114f-af96-4323-a020-ee8a4781c1a2;agency;"""IndyGo"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Indianapolis, IN""}";38933c27-17df-40f5-93c9-c1e342260e57;;daily;;2025-11-20 04:39:03.909217+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for IndyGo;2025-11-20 04:39:03.909217+00;2025-11-20 04:39:04.13111+00;2babc540-acbb-4012-a198-971125628657
cfe3b0e7-b3f2-4857-b1c9-055234481133;agency;"""Regional Transit Service"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Rochester, NY""}";b38b7897-9201-4f24-849a-4d88154e83e0;;daily;;2025-11-20 04:39:04.343757+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Regional Transit Service;2025-11-20 04:39:04.343757+00;2025-11-20 04:39:04.557345+00;2babc540-acbb-4012-a198-971125628657
59a30098-e8f5-41b8-813e-1fdbb2596dd8;agency;"""Denton County Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Lewisville, TX""}";c6f25eca-0808-46e4-82e6-37cb3443152b;;daily;;2025-11-20 04:39:04.774522+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Denton County Transportation Authority;2025-11-20 04:39:04.774522+00;2025-11-20 04:39:04.99307+00;2babc540-acbb-4012-a198-971125628657
70d45ade-9c89-4866-856e-c3ea1533b69e;agency;"""Kitsap Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Bremerton, WA""}";e406f41c-6fa1-48bb-bd1a-e0ce76d881ef;;daily;;2025-11-20 04:39:05.209403+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Kitsap Transit;2025-11-20 04:39:05.209403+00;2025-11-20 04:39:05.416622+00;2babc540-acbb-4012-a198-971125628657
8c61390c-af62-46aa-9666-13e7d4a0e0f2;agency;"""CTTransit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Hartford, CT""}";b3abca20-f252-4193-880b-e9b9c4229083;;daily;;2025-11-20 04:39:05.629718+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for CTTransit;2025-11-20 04:39:05.629718+00;2025-11-20 04:39:05.857243+00;2babc540-acbb-4012-a198-971125628657
5a7a0eb4-cf86-4e43-86d1-b9fd51643f1d;provider;"""Transdev"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;05db1b25-f019-4be3-92dd-db5174dda6bd;weekly;;2025-11-20 04:39:06.07799+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Transdev;2025-11-20 04:39:06.07799+00;2025-11-20 04:39:06.07799+00;2babc540-acbb-4012-a198-971125628657
23175dab-fff3-4123-9925-72efd5780297;provider;"""MV Transportation"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;9a5222bc-a31e-4d7a-99d6-93d9a6da6a8f;weekly;;2025-11-20 04:39:06.288667+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for MV Transportation;2025-11-20 04:39:06.288667+00;2025-11-20 04:39:06.288667+00;2babc540-acbb-4012-a198-971125628657
